GlobalId,IfcClass,Name,Tag
3vjAMrGwDEGhjt_XkGxJLf,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634848,634848
3vjAMrGwDEGhjt_XkGxJLX,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634856,634856
3vjAMrGwDEGhjt_XkGxJLv,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634864,634864
3vjAMrGwDEGhjt_XkGxJLt,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634878,634878
3vjAMrGwDEGhjt_XkGxIgE,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634887,634887
3vjAMrGwDEGhjt_XkGxIg6,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634895,634895
3vjAMrGwDEGhjt_XkGxIgU,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634903,634903
3vjAMrGwDEGhjt_XkGxIgM,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634911,634911
3vjAMrGwDEGhjt_XkGxIgk,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634919,634919
3vjAMrGwDEGhjt_XkGxIgw,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634931,634931
3vjAMrGwDEGhjt_XkGxIgs,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634943,634943
3vjAMrGwDEGhjt_XkGxIhE,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634951,634951
3vjAMrGwDEGhjt_XkGxIh6,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634959,634959
3vjAMrGwDEGhjt_XkGxIhU,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634967,634967
3vjAMrGwDEGhjt_XkGxIhM,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634975,634975
3vjAMrGwDEGhjt_XkGxIhk,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634983,634983
3vjAMrGwDEGhjt_XkGxIhc,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634991,634991
3vjAMrGwDEGhjt_XkGxIh_,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:634999,634999
3vjAMrGwDEGhjt_XkGxIk_,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:635191,635191
3vjAMrGwDEGhjt_XkGxIkq,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:635197,635197
3vjAMrGwDEGhjt_XkGxIlC,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:635205,635205
13ZGwiF95BjvZmdBvF2epv,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:639804,639804
13ZGwiF95BjvZmdBvF2eo1,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:639812,639812
13ZGwiF95BjvZmdBvF2eo9,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:639820,639820
13ZGwiF95BjvZmdBvF2eoH,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:639828,639828
13ZGwiF95BjvZmdBvF2eoP,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:639836,639836
13ZGwiF95BjvZmdBvF2eoX,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:639844,639844
13ZGwiF95BjvZmdBvF2eof,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:639852,639852
13ZGwiF95BjvZmdBvF2eon,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:639860,639860
13ZGwiF95BjvZmdBvF2eov,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:639868,639868
13ZGwiF95BjvZmdBvF2enD,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:639880,639880
13ZGwiF95BjvZmdBvF2enL,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:639888,639888
13ZGwiF95BjvZmdBvF2enT,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:639896,639896
2vONWFe3D43xMeo7Rqvn3i,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:709129,709129
2vONWFe3D43xMeo7Rqvn3t,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:709138,709138
2vONWFe3D43xMeo7Rqvn3_,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:709147,709147
2vONWFe3D43xMeo7Rqvn33,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:709158,709158
2vONWFe3D43xMeo7Rqvn3K,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:709169,709169
2vONWFe3D43xMeo7Rqvn3V,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:709178,709178
1nW_5JGJL5iwcwxbSS$zfb,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:710599,710599
1nW_5JGJL5iwcwxbSS$zfm,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:710610,710610
1nW_5JGJL5iwcwxbSS$zfz,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:710623,710623
17feEoBzz3lPZ8E5f8e9G5,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:710683,710683
17feEoBzz3lPZ8E5f8e9Hm,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:710766,710766
0J3q8r36T0QQtYHes8eE70,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:711068,711068
0J3q8r36T0QQtYHes8eE9L,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:711177,711177
0J3q8r36T0QQtYHes8eE9y,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:711200,711200
3E$HCkw6f2dvZkvEJvb01g,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:712233,712233
3E$HCkw6f2dvZkvEJvb01z,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:712254,712254
11fFDzf5T9R8MY5BgdZxYW,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:712324,712324
11fFDzf5T9R8MY5BgdZxYz,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:712345,712345
1dF7LdRnr4QfzF9Nkd9f2N,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:716457,716457
1dF7LdRnr4QfzF9Nkd9f3t,IfcFlowTerminal,M_Return Register:RR-600 x 600 Face 300 x 300 Connection:RR-600 x 600 Face 300 x 300 Connection:716489,716489
31Wi8h84rAFhbjNsr8zA_Y,IfcFlowTerminal,M_Supply Diffuser - Sidewall:SD-1200mm:SD-1200mm:583846,583846
31Wi8h84rAFhbjNsr8zA_h,IfcFlowTerminal,M_Supply Diffuser - Sidewall:SD-1200mm:SD-1200mm:583855,583855
31Wi8h84rAFhbjNsr8zA_y,IfcFlowTerminal,M_Supply Diffuser - Sidewall:SD-1200mm:SD-1200mm:583864,583864
29zlrModn8QxZ4$c6kbMRy,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:576399,576399
29zlrModn8QxZ4$c6kbMRh,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:576408,576408
29zlrModn8QxZ4$c6kbMRJ,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:576416,576416
29zlrModn8QxZ4$c6kbMR3,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:576432,576432
29zlrModn8QxZ4$c6kbMQn,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:576450,576450
3a2ZesuUv1LByxghdI8VwH,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:577075,577075
0U5Ew4sirE$O2S1s$sieEl,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:577201,577201
2qwqb_HL9EKO1kbOFaSgET,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:577865,577865
1vcLKliHD66R66dMS0pv_t,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:578506,578506
1vcLKliHD66R66dMS0pv_k,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:578515,578515
1vcLKliHD66R66dMS0pv_c,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:578523,578523
0xk4BGpvP3_QlbIG1nv6d_,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:579005,579005
0xk4BGpvP3_QlbIG1nv6c5,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:579014,579014
0xk4BGpvP3_QlbIG1nv6cD,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:579022,579022
0xk4BGpvP3_QlbIG1nv6cL,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:579030,579030
0xk4BGpvP3_QlbIG1nv6cT,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:579038,579038
1Bt2bbQ3vCRRncVtkgKmiA,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:580386,580386
1Bt2bbQ3vCRRncVtkgKmi3,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:580395,580395
1Bt2bbQ3vCRRncVtkgKmiR,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:580403,580403
1Bt2bbQ3vCRRncVtkgKmiJ,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:580411,580411
1Bt2bbQ3vCRRncVtkgKmjh,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:580419,580419
31Wi8h84rAFhbjNsr8zAfV,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585051,585051
31Wi8h84rAFhbjNsr8zAfW,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585060,585060
31Wi8h84rAFhbjNsr8zAfe,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585068,585068
31Wi8h84rAFhbjNsr8zAfm,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585076,585076
31Wi8h84rAFhbjNsr8zAfu,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585084,585084
31Wi8h84rAFhbjNsr8zAgC,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585096,585096
31Wi8h84rAFhbjNsr8zAgK,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585104,585104
31Wi8h84rAFhbjNsr8zAgS,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585112,585112
31Wi8h84rAFhbjNsr8zAga,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585120,585120
31Wi8h84rAFhbjNsr8zAgy,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585144,585144
31Wi8h84rAFhbjNsr8zAh4,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585152,585152
31Wi8h84rAFhbjNsr8zAhL,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585169,585169
31Wi8h84rAFhbjNsr8zAhT,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585177,585177
31Wi8h84rAFhbjNsr8zAhb,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585185,585185
31Wi8h84rAFhbjNsr8zAhj,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585193,585193
31Wi8h84rAFhbjNsr8zAh_,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585210,585210
31Wi8h84rAFhbjNsr8zAa9,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585229,585229
31Wi8h84rAFhbjNsr8zAaH,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585237,585237
31Wi8h84rAFhbjNsr8zAcG,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:585364,585364
1ff0JSiR10Zg$SakxsRAcA,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590077,590077
1ff0JSiR10Zg$SakxsRAXo,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590085,590085
1ff0JSiR10Zg$SakxsRAXw,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590093,590093
1ff0JSiR10Zg$SakxsRAXY,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590101,590101
1ff0JSiR10Zg$SakxsRAXM,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590113,590113
26A3asOO536v6t$peFDNk9,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590787,590787
26A3asOO536v6t$peFDNk1,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590795,590795
26A3asOO536v6t$peFDNkP,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590803,590803
26A3asOO536v6t$peFDNkH,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590811,590811
26A3asOO536v6t$peFDNkj,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590823,590823
26A3asOO536v6t$peFDNkb,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590831,590831
26A3asOO536v6t$peFDNny,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590902,590902
26A3asOO536v6t$peFDNnq,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590910,590910
26A3asOO536v6t$peFDNmC,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590918,590918
26A3asOO536v6t$peFDNmS,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590934,590934
26A3asOO536v6t$peFDNmK,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:590942,590942
26A3asOO536v6t$peFDNpK,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:591006,591006
3cBzjqVX552gQYvldt9dKG,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:591048,591048
3cBzjqVX552gQYvldt9dK8,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:591056,591056
3MTTvUO1rDHx9eMi7FVIDJ,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:591939,591939
3MTTvUO1rDHx9eMi7FVIDR,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:591947,591947
3MTTvUO1rDHx9eMi7FVID3,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:591955,591955
3MTTvUO1rDHx9eMi7FVIDn,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:591969,591969
3MTTvUO1rDHx9eMi7FVIDv,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:591977,591977
2eGk8b7S9EYgiKcuDXjVAv,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:594176,594176
2mEJjBcIX1YQdA7f2wXh44,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:602929,602929
2mEJjBcIX1YQdA7f2wXh4C,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:602937,602937
2mEJjBcIX1YQdA7f2wXh5q,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:602945,602945
2mEJjBcIX1YQdA7f2wXh5y,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:602953,602953
2mEJjBcIX1YQdA7f2wXh5a,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:602961,602961
2mEJjBcIX1YQdA7f2wXh5i,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:602969,602969
2mEJjBcIX1YQdA7f2wXh5K,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:602977,602977
2mEJjBcIX1YQdA7f2wXh5S,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:602985,602985
2mEJjBcIX1YQdA7f2wXh54,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:602993,602993
2mEJjBcIX1YQdA7f2wXh5C,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:603001,603001
2mEJjBcIX1YQdA7f2wXh6q,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:603009,603009
2mEJjBcIX1YQdA7f2wXh6y,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:603017,603017
2mEJjBcIX1YQdA7f2wXh6a,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:603025,603025
2mEJjBcIX1YQdA7f2wXh6i,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:603033,603033
2mEJjBcIX1YQdA7f2wXh6K,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:603041,603041
2mEJjBcIX1YQdA7f2wXh6S,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:603049,603049
2mEJjBcIX1YQdA7f2wXh64,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:603057,603057
2mEJjBcIX1YQdA7f2wXh6C,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:603065,603065
2pEfTcZRb73xram0wmX_Ai,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:607066,607066
2pEfTcZRb73xram0wmX_AK,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:607074,607074
2pEfTcZRb73xram0wmX_AS,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:607082,607082
2pEfTcZRb73xram0wmX_A4,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:607090,607090
2pEfTcZRb73xram0wmX_AC,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:607098,607098
2pEfTcZRb73xram0wmX_9q,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:607106,607106
3drU2IqjPEShx5e9vnjKLb,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:608292,608292
3drU2IqjPEShx5e9vnjKLj,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:608300,608300
3drU2IqjPEShx5e9vnjKLr,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:608308,608308
3drU2IqjPEShx5e9vnjKLz,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:608316,608316
3drU2IqjPEShx5e9vnjKK9,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:608328,608328
3drU2IqjPEShx5e9vnjKKH,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:608336,608336
