GlobalId,IfcClass,Name,Tag
28xeChsZH65xL8RpHsRPA6,IfcFlowFitting,M_Rectangular Transition - Angle:45 Degree:45 Degree:646319,646319
2dvOhhm4X0cB3xrC6gdXI2,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:638211,638211
1PC10Oe4P98f8jZ6TNFHwo,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:632358,632358
1wfdcWmo15UvE7ac1GxPC4,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:637961,637961
2dvOhhm4X0cB3xrC6gdXNJ,IfcFlowFitting,M_Rectangular Transition - Angle:45 Degree:45 Degree:638034,638034
3jHr1vyBX8GP4OQyNAvg3X,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:615046,615046
1g9OLuC_bCgfhiDAcxypDL,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:588521,588521
3jHr1vyBX8GP4OQyNAvg1U,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:614969,614969
31Wi8h84rAFhbjNsr8zAf7,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:585027,585027
3rgppDncnDT8QcOwr0I0$x,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:605709,605709
0oI5laBlT31ekuzqXEIq3D,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:710020,710020
1G$vhmQXn2Jvv399dvK$2N,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:612262,612262
3d3f988Fn2sgSIJAsSmVnC,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:640367,640367
0JI0reCsL3Cu2Zx6jg01ZM,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:595932,595932
1pT7e75LjAgh6lOpeitwXG,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:634425,634425
01tUihcqPE_8Wptph8g7U2,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:640930,640930
1i8VmiVhTBJfZn39qjfOoA,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:614149,614149
0IGipjjlvDxvBIBwCEG51Z,IfcFlowFitting,M_Rectangular Transition - Angle:45 Degree:45 Degree:601139,601139
2GNFiIY7PF$9tCs_U_rVb1,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:635804,635804
1i8VmiVhTBJfZn39qjfOoX,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:614190,614190
1SoE5vbMX9Ffr5DDUaTjbS,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:604773,604773
1VueUwnQjBMhnvJE48l1Ml,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:631058,631058
2jgIc0Qiv6mgnxn7VATThR,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:609204,609204
1SoE5vbMX9Ffr5DDUaTjZ2,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:605179,605179
3S7CYugLb5EwvHuVha9Jfm,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:708752,708752
16UZHkrbbBER8X7gBpYJuz,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:592382,592382
16UZHkrbbBER8X7gBpYJur,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:592374,592374
2GNFiIY7PF$9tCs_U_rVwF,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:635986,635986
3Xrq1Ptmj3PvyFm$JMrtmP,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:608953,608953
2XNdKJ1v5Blv3TumHCF6tq,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:632136,632136
1GkzlmPcH0QOU$zSigxFFr,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:611487,611487
1i8VmiVhTBJfZn39qjfOvf,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:613862,613862
2GNFiIY7PF$9tCs_U_rVw3,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:635998,635998
1qCHgHJoHFQPmejNF2VUzO,IfcFlowFitting,M_Elbow - Generic:Standard:Standard:745436,745436
1i8VmiVhTBJfZn39qjfOmW,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:614319,614319
16UZHkrbbBER8X7gBpYJt2,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:592385,592385
0JI0reCsL3Cu2Zx6jg01Tb,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:596079,596079
3CSAfi4Zn09exUD_brFZIx,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:619859,619859
2XNdKJ1v5Blv3TumHCF6qy,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:632192,632192
2jgIc0Qiv6mgnxn7VATTqL,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:609402,609402
2tiCOef6X4xBs8_cxK$fCS,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:579682,579682
2jgIc0Qiv6mgnxn7VATTnr,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:609562,609562
2dvOhhm4X0cB3xrC6gdXNk,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:638063,638063
3Pit05g8D5sh3Tul5sFe6r,IfcFlowFitting,M_Rectangular Transition - Angle:45 Degree:45 Degree:734113,734113
15uZAUeUv0ShrxXNlJxaAF,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:639272,639272
0JI0reCsL3Cu2Zx6jg01KW,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:596522,596522
3R7vfnWVP1sAO5n1HY8oNE,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:607591,607591
28X4$1gVDBGfu7a2bfE8_R,IfcFlowFitting,M_Rectangular Transition - Angle:45 Degree:45 Degree:616958,616958
15uZAUeUv0ShrxXNlJxaDY,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:639173,639173
2jgIc0Qiv6mgnxn7VATTqX,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:609358,609358
1qCHgHJoHFQPmejNF2VU$X,IfcFlowFitting,M_Elbow - Generic:Standard:Standard:745317,745317
1i8VmiVhTBJfZn39qjfOmc,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:614313,614313
0IGipjjlvDxvBIBwCEG51J,IfcFlowFitting,M_Rectangular Transition - Angle:45 Degree:45 Degree:601091,601091
35XeZ$id57SwwoNzWGXqt4,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:637660,637660
1LjmpuUJ9En9lEdvTLiR1c,IfcFlowFitting,M_Rectangular Transition - Angle:45 Degree:45 Degree:618248,618248
3QEcR9eXrD3h9oSa2GYL_y,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:603968,603968
0LQbRbb356ZPPjnWfNLEIR,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:578342,578342
15uZAUeUv0ShrxXNlJxaA1,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:639270,639270
1i8VmiVhTBJfZn39qjfOmd,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:614312,614312
1G$vhmQXn2Jvv399dvK$23,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:612274,612274
0LQbRbb356ZPPjnWfNLEI7,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:578362,578362
3R7vfnWVP1sAO5n1HY8oKY,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:607627,607627
2jgIc0Qiv6mgnxn7VATTqz,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:609362,609362
2GNFiIY7PF$9tCs_U_rVbY,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:635839,635839
3d3f988Fn2sgSIJAsSmVpW,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:640451,640451
0JI0reCsL3Cu2Zx6jg01Ki,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:596518,596518
0IGipjjlvDxvBIBwCEG5L7,IfcFlowFitting,M_Rectangular Transition - Angle:45 Degree:45 Degree:600343,600343
0hZd6ulczCueM2BbNb0M6K,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:640660,640660
2GNFiIY7PF$9tCs_U_rVcd,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:635770,635770
16UZHkrbbBER8X7gBpYJux,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:592376,592376
3S7CYugLb5EwvHuVha9JfB,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:708779,708779
2GNFiIY7PF$9tCs_U_rVw5,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:635992,635992
055y9VW_9CCQ1HSDb$zt_r,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:629290,629290
3QEcR9eXrD3h9oSa2GYL_r,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:603977,603977
2Ib0b0DrX7NgPFxrhA8IPR,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:585511,585511
2zJ_TZ$gvEh9X4OTV4V5Y4,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:604361,604361
2jgIc0Qiv6mgnxn7VATTqb,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:609354,609354
1wfdcWmo15UvE7ac1GxPCE,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:637955,637955
0hZd6ulczCueM2BbNb0M6a,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:640676,640676
1i8VmiVhTBJfZn39qjfOvd,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:613864,613864
15uZAUeUv0ShrxXNlJxaF1,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:639078,639078
28X4$1gVDBGfu7a2bfE8$_,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:616859,616859
3rgppDncnDT8QcOwr0I0$z,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:605707,605707
28xeChsZH65xL8RpHsRPDY,IfcFlowFitting,M_Rectangular Transition - Angle:45 Degree:45 Degree:646475,646475
1xQxjqdub1F9Zkcf7hNaXV,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:587394,587394
15uZAUeUv0ShrxXNlJxaDm,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:639191,639191
1i8VmiVhTBJfZn39qjfOmZ,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:614316,614316
3N0jYBzwL4wx$15TeRgFtp,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:619113,619113
2GNFiIY7PF$9tCs_U_rVxT,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:635904,635904
0JI0reCsL3Cu2Zx6jg01Sd,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:596013,596013
2tiCOef6X4xBs8_cxK$fCV,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:579681,579681
3N0jYBzwL4wx$15TeRgFro,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:619240,619240
2XNdKJ1v5Blv3TumHCF6sN,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:632107,632107
0V20ONpdL1jQaqL277GHrW,IfcFlowFitting,M_Rectangular Transition - Angle:45 Degree:45 Degree:629014,629014
0JI0reCsL3Cu2Zx6jg01KY,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:596520,596520
1VueUwnQjBMhnvJE48l1M7,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:631098,631098
0JI0reCsL3Cu2Zx6jg01Sx,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:596017,596017
01tUihcqPE_8Wptph8g7QF,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:640687,640687
1wfdcWmo15UvE7ac1GxPCA,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:637959,637959
3CSAfi4Zn09exUD_brFZG0,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:620008,620008
3QEcR9eXrD3h9oSa2GYL$v,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:603909,603909
1i8VmiVhTBJfZn39qjfOs8,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:613895,613895
2GNFiIY7PF$9tCs_U_rVx3,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:635934,635934
1dCXlR8ejAR8SMGy_A9naW,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:591423,591423
2GNFiIY7PF$9tCs_U_rVvV,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:636034,636034
3drU2IqjPEShx5e9vnjKLX,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:608288,608288
3rgppDncnDT8QcOwr0I0$d,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:605713,605713
2GNFiIY7PF$9tCs_U_rVwm,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:636013,636013
1i8VmiVhTBJfZn39qjfOpN,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:614232,614232
3S7CYugLb5EwvHuVha9Jfy,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:708764,708764
1YDl3OXPT4SQGwqnRBMS_E,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:604587,604587
3QEcR9eXrD3h9oSa2GYL_T,IfcFlowFitting,M_Rectangular Transition - Angle:45 Degree:45 Degree:604001,604001
0JI0reCsL3Cu2Zx6jg01Sb,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:596015,596015
1i8VmiVhTBJfZn39qjfOmX,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:614318,614318
3N0jYBzwL4wx$15TeRgFtI,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:619080,619080
2zJ_TZ$gvEh9X4OTV4V5Um,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:604157,604157
2XNdKJ1v5Blv3TumHCF6tY,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:632158,632158
2Ib0b0DrX7NgPFxrhA8IPP,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:585509,585509
1i8VmiVhTBJfZn39qjfOma,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:614315,614315
3R7vfnWVP1sAO5n1HY8oSL,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:608188,608188
3d3f988Fn2sgSIJAsSmVol,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:640396,640396
2Ib0b0DrX7NgPFxrhA8IOm,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:585548,585548
0hZd6ulczCueM2BbNb0M6M,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:640662,640662
3R7vfnWVP1sAO5n1HY8oQh,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:607746,607746
3R7vfnWVP1sAO5n1HY8oQI,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:607803,607803
3QEcR9eXrD3h9oSa2GYL$q,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:603912,603912
2GNFiIY7PF$9tCs_U_rVwB,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:635990,635990
3QEcR9eXrD3h9oSa2GYL$r,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:603913,603913
2GNFiIY7PF$9tCs_U_rVvB,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:636054,636054
3QEcR9eXrD3h9oSa2GYL$w,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:603910,603910
3R7vfnWVP1sAO5n1HY8oQj,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:607748,607748
01tUihcqPE_8Wptph8g7Rn,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:640721,640721
3Xrq1Ptmj3PvyFm$JMrt_6,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:608550,608550
1YDl3OXPT4SQGwqnRBMSmd,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:604674,604674
3Xrq1Ptmj3PvyFm$JMrtym,IfcFlowFitting,M_Round Transition - Angle:45 Degree:45 Degree:608656,608656
2GNFiIY7PF$9tCs_U_rVuC,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:636113,636113
3QEcR9eXrD3h9oSa2GYL_e,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:603988,603988
2GNFiIY7PF$9tCs_U_rVvp,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:636078,636078
3QEcR9eXrD3h9oSa2GYL$f,IfcFlowFitting,M_Rectangular to Round Transition - Angle:45 Degree:45 Degree:603925,603925
2z5qu57LTEJxG43DMN4arQ,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:605420,605420
2tiCOef6X4xBs8_cxK$f6a,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:580314,580314
3jHr1vyBX8GP4OQyNAvg0Y,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:614981,614981
3CSAfi4Zn09exUD_brFZTm,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:620184,620184
0U5Ew4sirE$O2S1s$sieFM,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:577224,577224
0LQbRbb356ZPPjnWfNLEJt,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:578378,578378
0LQbRbb356ZPPjnWfNLEI6,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:578363,578363
2tiCOef6X4xBs8_cxK$f6O,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:580326,580326
2z5qu57LTEJxG43DMN4asH,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:605223,605223
1SoE5vbMX9Ffr5DDUaTjZQ,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:605155,605155
3jHr1vyBX8GP4OQyNAvg0I,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:615029,615029
3KfLR2xmTAA97Sm$xS1aWU,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:605784,605784
34PDZewEr6kegqCLORQN0G,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:614434,614434
3jHr1vyBX8GP4OQyNAvg2m,IfcFlowFitting,M_Round Tee:Standard:Standard:615127,615127
2Ib0b0DrX7NgPFxrhA8IOa,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:585560,585560
2W0XEqd_PDsPFiSACxmBF0,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:602202,602202
3FD25pQh93iwhuv3DUYilR,IfcFlowFitting,M_Round Elbow:2 D:2 D:589200,589200
0sRgNlVwn0AvLCBk95r$Ww,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:632783,632783
3R7vfnWVP1sAO5n1HY8oKy,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:607637,607637
2W0XEqd_PDsPFiSACxmBFc,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:602236,602236
2z5qu57LTEJxG43DMN4ar0,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:605430,605430
3Pit05g8D5sh3Tul5sFe6t,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:734115,734115
3Ek3SinRTCiRRT510INx_8,IfcFlowFitting,M_Round Elbow:2 D:2 D:588853,588853
3N0jYBzwL4wx$15TeRgFoW,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:619322,619322
2tiCOef6X4xBs8_cxK$f6m,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:580302,580302
1nJ$eNo3P3bPkcbJTdXIw2,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:586613,586613
1Bt2bbQ3vCRRncVtkgKpCb,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:582413,582413
0uBb5eWpXENhgCHv_vTMLR,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:609751,609751
1i8VmiVhTBJfZn39qjfOsg,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:613925,613925
3jHr1vyBX8GP4OQyNAvg7y,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:615323,615323
0LQbRbb356ZPPjnWfNLEIQ,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:578343,578343
2jgIc0Qiv6mgnxn7VATTnj,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:609538,609538
1i8VmiVhTBJfZn39qjfOpm,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:614271,614271
3CSAfi4Zn09exUD_brFZJQ,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:619826,619826
2GNFiIY7PF$9tCs_U_rVuB,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:636118,636118
0uBb5eWpXENhgCHv_vTMMv,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:609589,609589
1LjmpuUJ9En9lEdvTLiQz8,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:618534,618534
1pT7e75LjAgh6lOpeitwYa,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:634573,634573
1i8VmiVhTBJfZn39qjfOs3,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:613900,613900
1xQxjqdub1F9Zkcf7hNaZ6,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:587291,587291
3CSAfi4Zn09exUD_brFZRA,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:620322,620322
2W0XEqd_PDsPFiSACxmBEb,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:602175,602175
3CSAfi4Zn09exUD_brFZUE,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:620134,620134
0uBb5eWpXENhgCHv_vTMOB,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:609927,609927
3oIxNfHLz43RKbF1JGc7V0,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:747745,747745
34PDZewEr6kegqCLORQN11,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:614515,614515
3N0jYBzwL4wx$15TeRgFsQ,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:619008,619008
0Y7ffgm51ChP1MHnHpBZFZ,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:606879,606879
3jHr1vyBX8GP4OQyNAvg4F,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:615272,615272
3CSAfi4Zn09exUD_brFZUn,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:620121,620121
3a2ZesuUv1LByxghdI8VrV,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:577021,577021
0sRgNlVwn0AvLCBk95r$OT,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:633320,633320
31Wi8h84rAFhbjNsr8zAif,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:584749,584749
2qwqb_HL9EKO1kbOFaSgDQ,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:577934,577934
2XNdKJ1v5Blv3TumHCF6qH,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:632237,632237
0JI0reCsL3Cu2Zx6jg01Rf,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:596451,596451
2W0XEqd_PDsPFiSACxmB8w,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:602528,602528
3547Jr3Fv4nhhHWHMCoXbp,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:633449,633449
0sRgNlVwn0AvLCBk95r$PH,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:633252,633252
2zJ_TZ$gvEh9X4OTV4V5bN,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:604442,604442
28X4$1gVDBGfu7a2bfE8m5,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:617056,617056
2W0XEqd_PDsPFiSACxmArE,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:601812,601812
0JI0reCsL3Cu2Zx6jg01TB,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:596033,596033
1SoE5vbMX9Ffr5DDUaTjZN,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:605166,605166
0Uk_0$329EPPWa7jxMy2H2,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:610336,610336
3_T5bNv6XAJPJSfD_AzAei,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:631416,631416
2zJ_TZ$gvEh9X4OTV4V5WV,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:604242,604242
1GkzlmPcH0QOU$zSigxFHS,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:611126,611126
1gW$dr5u590gCcZGG3AF9P,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:729860,729860
2XNdKJ1v5Blv3TumHCF6r3,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:632319,632319
1gW$dr5u590gCcZGG3AE3I,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:733583,733583
0Uk_0$329EPPWa7jxMy2Jn,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:610451,610451
3KfLR2xmTAA97Sm$xS1ZQl,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:606441,606441
23z4C8XmPFJfvM1VkVYjaU,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:718319,718319
3R7vfnWVP1sAO5n1HY8oPh,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:607938,607938
